Championship Match?,"Champion? (-1 if W2, 0 if neither, 1 if W1)",Card Order,Normal Match Type?,Month,Year,W1-W2 Age,W1-W2 PPV Matches,W1-W2 PPV Wins,W1-W2 PPV Wins %,W1-W2 PPV DQ Wins,W1-W2 PPV DQ % of Wins,W1-W2 PPV Pin Wins,W1-W2 PPV Pin % of Wins,W1-W2 PPV Sub Wins,W1-W2 PPV Sub % of Wins,W1-W2 PPV Losses,W1-W2 PPV DQ Losses,W1-W2 PPV DQ % of Losses,W1-W2 PPV Pin Losses,W1-W2 PPV Pin % of Losses,W1-W2 PPV Sub Losses,W1-W2 PPV Sub % of Losses,W1-W2 PPV Draws,W1-W2 PPV Streak,W1-W2 PPV Championship Wins,W1-W2 PPV Championship Losses,W1-W2 PPV Championship Defense Wins,W1-W2 PPV Championship Defense Losses,W1-W2 PPV Championship Challenge Wins,W1-W2 PPV Championship Challenge Losses,W1-W2 Last PPV Match,W1-W2 H2H PPV Matches,W1-W2 H2H PPV Wins,W1-W2 H2H PPV Wins %,W1-W2 H2H PPV DQ Wins,W1-W2 H2H PPV DQ % of Wins,W1-W2 H2H PPV Pin Wins,W1-W2 H2H PPV Pin % of Wins,W1-W2 H2H PPV Sub Wins,W1-W2 H2H PPV Sub % of Wins,W1-W2 H2H PPV Losses,W1-W2 H2H PPV DQ Losses,W1-W2 H2H PPV DQ % of Losses,W1-W2 H2H PPV Pin Losses,W1-W2 H2H PPV Pin % of Losses,W1-W2 H2H PPV Sub Losses,W1-W2 H2H PPV Sub % of Losses,W1-W2 H2H PPV Draws,W1-W2 H2H PPV Streak,W1-W2 H2H PPV Championship Wins,W1-W2 H2H PPV Championship Losses,W1-W2 H2H PPV Championship Defense Wins,W1-W2 H2H PPV Championship Defense Losses,W1-W2 H2H PPV Championship Challenge Wins,W1-W2 H2H PPV Championship Challenge Losses,W1-W2 H2H Last PPV Match,W1-W2 PWI Ranking,W1-W2 PWI Change,W1 Winner?
1,0,4,1,4,1986,-4.243835616438356,-1,-1,-0.5,-1,-1.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,-1,0,-1,0,0,0,-500169600.0,-1,-1,-0.5,-1,-1.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,-1,0,-1,0,0,0,-500169600.0,0,0,-1
0,0,2,0,3,1987,3.8273972602739725,-1,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-513216000.0,-1,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-513216000.0,0,0,0
0,0,2,0,3,1987,-3.8273972602739725,1,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,513216000.0,1,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,513216000.0,0,0,0
0,0,4,1,3,1987,9.682191780821919,-4,-4,-0.5,0,0.0,-2,-0.5,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-4,-1,0,0,0,-1,0,-500169600.0,-4,-4,-0.5,0,0.0,-2,-0.5,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-4,-1,0,0,0,-1,0,-500169600.0,0,0,1
0,0,4,1,3,1987,-9.682191780821919,4,4,0.5,0,0.0,2,0.5,0,0.0,0,0,0.0,0,0.0,0,0.0,0,4,1,0,0,0,1,0,500169600.0,4,4,0.5,0,0.0,2,0.5,0,0.0,0,0,0.0,0,0.0,0,0.0,0,4,1,0,0,0,1,0,500169600.0,0,0,-1
0,0,6,1,3,1987,0.4136986301369863,-1,-2,-0.6666666666666666,0,0.0,-2,-1.0,0,0.0,1,2,0.0,-1,-0.5,0,0.0,0,-3,0,1,0,0,0,1,0.0,-1,-2,-0.6666666666666666,0,0.0,-2,-1.0,0,0.0,1,2,0.0,-1,-0.5,0,0.0,0,-3,0,1,0,0,0,1,0.0,0,0,1
0,0,6,1,3,1987,-0.4136986301369863,1,2,0.6666666666666666,0,0.0,2,1.0,0,0.0,-1,-2,0.0,1,0.5,0,0.0,0,3,0,-1,0,0,0,-1,0.0,1,2,0.6666666666666666,0,0.0,2,1.0,0,0.0,-1,-2,0.0,1,0.5,0,0.0,0,3,0,-1,0,0,0,-1,0.0,0,0,-1
0,0,8,0,3,1987,2.9452054794520546,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
0,0,8,0,3,1987,-2.9452054794520546,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
1,0,9,0,3,1987,-0.2876712328767123,-1,-1,-0.050000000000000044,0,0.0,-2,-0.33333333333333337,0,0.0,0,0,0.0,1,0.3333333333333333,0,0.0,0,0,-1,0,-1,0,0,0,0.0,-1,-1,-0.050000000000000044,0,0.0,-2,-0.33333333333333337,0,0.0,0,0,0.0,1,0.3333333333333333,0,0.0,0,0,-1,0,-1,0,0,0,0.0,0,0,1
1,1,9,0,3,1987,0.2876712328767123,1,1,0.050000000000000044,0,0.0,2,0.33333333333333337,0,0.0,0,0,0.0,-1,-0.3333333333333333,0,0.0,0,0,1,0,1,0,0,0,0.0,1,1,0.050000000000000044,0,0.0,2,0.33333333333333337,0,0.0,0,0,0.0,-1,-0.3333333333333333,0,0.0,0,0,1,0,1,0,0,0,0.0,0,0,-1
0,0,10,0,3,1987,2.3424657534246576,-1,-1,-0.5,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-513216000.0,-1,-1,-0.5,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-513216000.0,0,0,1
0,0,10,0,3,1987,-2.3424657534246576,1,1,0.5,0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,513216000.0,1,1,0.5,0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,513216000.0,0,0,-1
1,1,12,1,3,1987,-7.235616438356164,1,1,0.0,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,2,0,2,0,0,0,32140800.0,1,1,0.0,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,2,0,2,0,0,0,32140800.0,0,0,1
1,0,12,1,3,1987,7.235616438356164,-1,-1,0.0,-1,-0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,-2,0,-2,0,0,0,-32140800.0,-1,-1,0.0,-1,-0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,-2,0,-2,0,0,0,-32140800.0,0,0,-1
0,0,2,0,3,1988,-0.010958904109589041,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
0,0,2,0,3,1988,0.010958904109589041,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,3,0,3,1988,-2.0986301369863014,2,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,513216000.0,2,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,513216000.0,0,0,1
0,0,3,0,3,1988,2.0986301369863014,-2,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-513216000.0,-2,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-513216000.0,0,0,-1
0,0,4,0,3,1988,1.652054794520548,5,3,-0.33333333333333337,0,0.0,3,0.0,0,0.0,2,0,0.0,1,0.25,0,0.0,0,-2,1,1,1,1,0,0,0.0,5,3,-0.33333333333333337,0,0.0,3,0.0,0,0.0,2,0,0.0,1,0.25,0,0.0,0,-2,1,1,1,1,0,0,0.0,0,0,1
0,0,4,0,3,1988,-1.652054794520548,-5,-3,0.33333333333333337,0,0.0,-3,0.0,0,0.0,-2,0,0.0,-1,-0.25,0,0.0,0,2,-1,-1,-1,-1,0,0,0.0,-5,-3,0.33333333333333337,0,0.0,-3,0.0,0,0.0,-2,0,0.0,-1,-0.25,0,0.0,0,2,-1,-1,-1,-1,0,0,0.0,0,0,-1
0,0,5,0,3,1988,1.4438356164383561,-4,-4,-0.8,0,0.0,-3,-0.75,0,0.0,0,0,0.0,-1,-0.25,0,0.0,0,-3,-1,1,0,1,-1,0,-62899200.0,-4,-4,-0.8,0,0.0,-3,-0.75,0,0.0,0,0,0.0,-1,-0.25,0,0.0,0,-3,-1,1,0,1,-1,0,-62899200.0,0,0,1
0,0,5,0,3,1988,-1.4438356164383561,4,4,0.8,0,0.0,3,0.75,0,0.0,0,0,0.0,1,0.25,0,0.0,0,3,1,-1,0,-1,1,0,62899200.0,4,4,0.8,0,0.0,3,0.75,0,0.0,0,0,0.0,1,0.25,0,0.0,0,3,1,-1,0,-1,1,0,62899200.0,0,0,-1
0,0,6,0,3,1988,1.5534246575342465,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
0,0,6,0,3,1988,-1.5534246575342465,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,7,0,3,1988,-3.526027397260274,-2,-1,0.0,0,0.0,-1,-1.0,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,0,1,0,0,0,0,0,0,-543974400.0,-2,-1,0.0,0,0.0,-1,-1.0,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,0,1,0,0,0,0,0,0,-543974400.0,0,0,0
0,0,7,0,3,1988,3.526027397260274,2,1,0.0,0,0.0,1,1.0,0,0.0,1,0,0.0,1,1.0,0,0.0,0,-1,0,0,0,0,0,0,543974400.0,2,1,0.0,0,0.0,1,1.0,0,0.0,1,0,0.0,1,1.0,0,0.0,0,-1,0,0,0,0,0,0,543974400.0,0,0,0
0,0,8,0,3,1988,-2.1095890410958904,-2,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-543974400.0,-2,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-543974400.0,0,0,1
0,0,8,0,3,1988,2.1095890410958904,2,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,543974400.0,2,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,543974400.0,0,0,-1
0,0,9,0,3,1988,-7.235616438356164,1,2,0.5,1,0.3333333333333333,1,0.3333333333333333,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,0,4,3,-1,3,0,0,-1,0.0,1,2,0.5,1,0.3333333333333333,1,0.3333333333333333,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,0,4,3,-1,3,0,0,-1,0.0,0,0,0
0,0,9,0,3,1988,7.235616438356164,-1,-2,-0.5,-1,-0.3333333333333333,-1,-0.3333333333333333,0,0.0,1,0,0.0,1,1.0,0,0.0,0,-4,-3,1,-3,0,0,1,0.0,-1,-2,-0.5,-1,-0.3333333333333333,-1,-0.3333333333333333,0,0.0,1,0,0.0,1,1.0,0,0.0,0,-4,-3,1,-3,0,0,1,0.0,0,0,0
0,0,10,0,3,1988,-4.358904109589041,-2,0,0.6666666666666667,-1,-1.0,1,1.0,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,-1,0,0,0,0,0,0,0,0.0,-2,0,0.6666666666666667,-1,-1.0,1,1.0,0,0.0,-1,0,0.0,-1,-1.0,0,0.0,-1,0,0,0,0,0,0,0,0.0,0,0,1
0,0,10,0,3,1988,4.358904109589041,2,0,-0.6666666666666667,1,1.0,-1,-1.0,0,0.0,1,0,0.0,1,1.0,0,0.0,1,0,0,0,0,0,0,0,0.0,2,0,-0.6666666666666667,1,1.0,-1,-1.0,0,0.0,1,0,0.0,1,1.0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,11,0,3,1988,-1.1561643835616437,5,4,0.2142857142857143,0,0.0,4,0.0,0,0.0,1,0,0.0,1,0.2,0,0.0,0,0,1,0,1,0,0,0,0.0,5,4,0.2142857142857143,0,0.0,4,0.0,0,0.0,1,0,0.0,1,0.2,0,0.0,0,0,1,0,1,0,0,0,0.0,0,0,1
0,0,11,0,3,1988,1.1561643835616437,-5,-4,-0.2142857142857143,0,0.0,-4,0.0,0,0.0,-1,0,0.0,-1,-0.2,0,0.0,0,0,-1,0,-1,0,0,0,0.0,-5,-4,-0.2142857142857143,0,0.0,-4,0.0,0,0.0,-1,0,0.0,-1,-0.2,0,0.0,0,0,-1,0,-1,0,0,0,0.0,0,0,-1
1,0,12,0,3,1988,-5.238356164383561,0,-1,-1.0,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,-1,0,0,0,0,0,0,-62899200.0,0,-1,-1.0,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,-1,0,0,0,0,0,0,-62899200.0,0,0,1
1,1,12,0,3,1988,5.238356164383561,0,1,1.0,0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,-1,1,0,0,0,0,0,0,62899200.0,0,1,1.0,0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,-1,1,0,0,0,0,0,0,62899200.0,0,0,-1
0,0,14,0,3,1988,7.2465753424657535,7,5,-0.25,0,0.0,6,1.0,0,0.0,2,0,0.0,1,0.16666666666666666,0,0.0,0,1,1,1,1,1,0,0,0.0,7,5,-0.25,0,0.0,6,1.0,0,0.0,2,0,0.0,1,0.16666666666666666,0,0.0,0,1,1,1,1,1,0,0,0.0,0,0,1
0,0,14,0,3,1988,-7.2465753424657535,-7,-5,0.25,0,0.0,-6,-1.0,0,0.0,-2,0,0.0,-1,-0.16666666666666666,0,0.0,0,-1,-1,-1,-1,-1,0,0,0.0,-7,-5,0.25,0,0.0,-6,-1.0,0,0.0,-2,0,0.0,-1,-0.16666666666666666,0,0.0,0,-1,-1,-1,-1,-1,0,0,0.0,0,0,-1
1,0,16,1,3,1988,1.1753424657534246,7,5,-0.2222222222222222,1,0.14285714285714285,4,-0.1428571428571429,0,0.0,2,0,0.0,1,0.14285714285714285,0,0.0,0,1,1,1,1,1,0,0,0.0,7,5,-0.2222222222222222,1,0.14285714285714285,4,-0.1428571428571429,0,0.0,2,0,0.0,1,0.14285714285714285,0,0.0,0,1,1,1,1,1,0,0,0.0,0,0,1
1,0,16,1,3,1988,-1.1753424657534246,-7,-5,0.2222222222222222,-1,-0.14285714285714285,-4,0.1428571428571429,0,0.0,-2,0,0.0,-1,-0.14285714285714285,0,0.0,0,-1,-1,-1,-1,-1,0,0,0.0,-7,-5,0.2222222222222222,-1,-0.14285714285714285,-4,0.1428571428571429,0,0.0,-2,0,0.0,-1,-0.14285714285714285,0,0.0,0,-1,-1,-1,-1,-1,0,0,0.0,0,0,-1
0,0,2,0,8,1988,0.0410958904109589,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
0,0,2,0,8,1988,-0.0410958904109589,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,3,0,8,1988,-5.986301369863014,-4,-4,-0.8,0,0.0,-2,-0.5,0,0.0,-1,0,0.0,-1,-0.25,0,0.0,1,1,-1,0,0,0,-1,0,31449600.0,-4,-4,-0.8,0,0.0,-2,-0.5,0,0.0,-1,0,0.0,-1,-0.25,0,0.0,1,1,-1,0,0,0,-1,0,31449600.0,0,0,1
0,0,3,0,8,1988,5.986301369863014,4,4,0.8,0,0.0,2,0.5,0,0.0,1,0,0.0,1,0.25,0,0.0,-1,-1,1,0,0,0,1,0,-31449600.0,4,4,0.8,0,0.0,2,0.5,0,0.0,1,0,0.0,1,0.25,0,0.0,-1,-1,1,0,0,0,1,0,-31449600.0,0,0,-1
1,0,5,0,8,1988,-6.391780821917808,-1,0,0.5,0,0.0,0,0.0,0,0.0,-1,-1,-1.0,0,0.0,0,0.0,0,2,0,-1,0,-1,0,0,0.0,-1,0,0.5,0,0.0,0,0.0,0,0.0,-1,-1,-1.0,0,0.0,0,0.0,0,2,0,-1,0,-1,0,0,0.0,0,0,1
1,1,5,0,8,1988,6.391780821917808,1,0,-0.5,0,0.0,0,0.0,0,0.0,1,1,1.0,0,0.0,0,0.0,0,-2,0,1,0,1,0,0,0.0,1,0,-0.5,0,0.0,0,0.0,0,0.0,1,1,1.0,0,0.0,0,0.0,0,-2,0,1,0,1,0,0,0.0,0,0,-1
0,0,6,0,8,1988,2.0986301369863014,-3,-1,-0.25,-1,-1.0,0,0.0,0,0.0,-1,1,0.0,-2,-2.0,0,0.0,-1,0,0,0,0,0,0,0,0.0,-3,-1,-0.25,-1,-1.0,0,0.0,0,0.0,-1,1,0.0,-2,-2.0,0,0.0,-1,0,0,0,0,0,0,0,0.0,0,0,1
0,0,6,0,8,1988,-2.0986301369863014,3,1,0.25,1,1.0,0,0.0,0,0.0,1,-1,0.0,2,2.0,0,0.0,1,0,0,0,0,0,0,0,0.0,3,1,0.25,1,1.0,0,0.0,0,0.0,1,-1,0.0,2,2.0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,8,0,8,1988,-3.8684931506849316,-1,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-543974400.0,-1,0,0.5,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-543974400.0,0,0,1
0,0,8,0,8,1988,3.8684931506849316,1,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,543974400.0,1,0,-0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,543974400.0,0,0,-1
0,0,9,0,8,1988,1.9397260273972603,0,1,0.3333333333333333,0,0.0,1,1.0,0,0.0,-1,0,0.0,-1,1.0,0,0.0,0,1,0,0,0,0,0,0,0.0,0,1,0.3333333333333333,0,0.0,1,1.0,0,0.0,-1,0,0.0,-1,1.0,0,0.0,0,1,0,0,0,0,0,0,0.0,0,0,1
0,0,9,0,8,1988,-1.9397260273972603,0,-1,-0.3333333333333333,0,0.0,-1,-1.0,0,0.0,1,0,0.0,1,-1.0,0,0.0,0,-1,0,0,0,0,0,0,0.0,0,-1,-0.3333333333333333,0,0.0,-1,-1.0,0,0.0,1,0,0.0,1,-1.0,0,0.0,0,-1,0,0,0,0,0,0,0.0,0,0,-1
1,1,2,0,1,1989,-9.01095890410959,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
1,0,2,0,1,1989,9.01095890410959,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,3,1,1,1989,-0.5232876712328767,0,1,0.5,-1,-1.0,2,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,-1,1,1,0,0,0,1,0,0.0,0,1,0.5,-1,-1.0,2,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,-1,1,1,0,0,0,1,0,0.0,0,0,1
0,0,3,1,1,1989,0.5232876712328767,0,-1,-0.5,1,1.0,-2,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,-1,-1,0,0,0,-1,0,0.0,0,-1,-0.5,1,1.0,-2,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,-1,-1,0,0,0,-1,0,0.0,0,0,-1
0,0,4,0,1,1989,-15.846575342465753,-1,-1,-0.5,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-543974400.0,-1,-1,-0.5,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-543974400.0,0,0,1
0,0,4,0,1,1989,15.846575342465753,1,1,0.5,0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,543974400.0,1,1,0.5,0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,543974400.0,0,0,-1
0,0,1,0,4,1989,1.7643835616438357,3,-1,-1.0,0,0.0,-1,-1.0,0,0.0,3,0,0.0,3,0.0,0,0.0,1,-4,0,0,0,0,0,0,-12009600.0,3,-1,-1.0,0,0.0,-1,-1.0,0,0.0,3,0,0.0,3,0.0,0,0.0,1,-4,0,0,0,0,0,0,-12009600.0,0,0,1
0,0,1,0,4,1989,-1.7643835616438357,-3,1,1.0,0,0.0,1,1.0,0,0.0,-3,0,0.0,-3,0.0,0,0.0,-1,4,0,0,0,0,0,0,12009600.0,-3,1,1.0,0,0.0,1,1.0,0,0.0,-3,0,0.0,-3,0.0,0,0.0,-1,4,0,0,0,0,0,0,12009600.0,0,0,-1
0,0,3,0,4,1989,-4.257534246575342,-1,-1,-0.16666666666666663,1,1.0,-2,-1.0,0,0.0,-1,0,0.0,-1,-0.5,0,0.0,1,2,1,-1,0,-1,1,0,0.0,-1,-1,-0.16666666666666663,1,1.0,-2,-1.0,0,0.0,-1,0,0.0,-1,-0.5,0,0.0,1,2,1,-1,0,-1,1,0,0.0,0,0,0
0,0,3,0,4,1989,4.257534246575342,1,1,0.16666666666666663,-1,-1.0,2,1.0,0,0.0,1,0,0.0,1,0.5,0,0.0,-1,-2,-1,1,0,1,-1,0,0.0,1,1,0.16666666666666663,-1,-1.0,2,1.0,0,0.0,1,0,0.0,1,0.5,0,0.0,-1,-2,-1,1,0,1,-1,0,0.0,0,0,0
0,0,5,0,4,1989,7.115068493150685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
0,0,5,0,4,1989,-7.115068493150685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
0,0,7,0,4,1989,-2.3534246575342466,2,1,0.0,0,0.0,1,1.0,0,0.0,1,1,1.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,588816000.0,2,1,0.0,0,0.0,1,1.0,0,0.0,1,1,1.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,588816000.0,0,0,1
0,0,7,0,4,1989,2.3534246575342466,-2,-1,0.0,0,0.0,-1,-1.0,0,0.0,-1,-1,-1.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-588816000.0,-2,-1,0.0,0,0.0,-1,-1.0,0,0.0,-1,-1,-1.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-588816000.0,0,0,-1
0,0,9,1,4,1989,-9.035616438356165,1,1,0.16666666666666669,0,0.0,2,1.0,0,0.0,0,0,0.0,0,-0.5,0,0.0,0,2,0,-1,0,0,0,-1,13392000.0,1,1,0.16666666666666669,0,0.0,2,1.0,0,0.0,0,0,0.0,0,-0.5,0,0.0,0,2,0,-1,0,0,0,-1,13392000.0,0,0,1
0,0,9,1,4,1989,9.035616438356165,-1,-1,-0.16666666666666669,0,0.0,-2,-1.0,0,0.0,0,0,0.0,0,0.5,0,0.0,0,-2,0,1,0,0,0,1,-13392000.0,-1,-1,-0.16666666666666669,0,0.0,-2,-1.0,0,0.0,0,0,0.0,0,0.5,0,0.0,0,-2,0,1,0,0,0,1,-13392000.0,0,0,-1
1,0,11,0,4,1989,0.5232876712328767,0,-2,-0.6666666666666667,1,1.0,-2,-0.6666666666666666,0,0.0,1,0,0.0,0,0.0,0,0.0,1,-4,-1,0,0,0,-1,0,0.0,0,-2,-0.6666666666666667,1,1.0,-2,-0.6666666666666666,0,0.0,1,0,0.0,0,0.0,0,0.0,1,-4,-1,0,0,0,-1,0,0.0,0,0,1
1,1,11,0,4,1989,-0.5232876712328767,0,2,0.6666666666666667,-1,-1.0,2,0.6666666666666666,0,0.0,-1,0,0.0,0,0.0,0,0.0,-1,4,1,0,0,0,1,0,0.0,0,2,0.6666666666666667,-1,-1.0,2,0.6666666666666666,0,0.0,-1,0,0.0,0,0.0,0,0.0,-1,4,1,0,0,0,1,0,0.0,0,0,-1
0,0,12,0,4,1989,-10.238356164383562,0,-1,-1.0,0,0.0,-1,-1.0,0,0.0,1,0,0.0,1,0.0,0,0.0,0,-2,0,0,0,0,0,0,-13392000.0,0,-1,-1.0,0,0.0,-1,-1.0,0,0.0,1,0,0.0,1,0.0,0,0.0,0,-2,0,0,0,0,0,0,-13392000.0,0,0,0
0,0,12,0,4,1989,10.238356164383562,0,1,1.0,0,0.0,1,1.0,0,0.0,-1,0,0.0,-1,0.0,0,0.0,0,2,0,0,0,0,0,0,13392000.0,0,1,1.0,0,0.0,1,1.0,0,0.0,-1,0,0.0,-1,0.0,0,0.0,0,2,0,0,0,0,0,0,13392000.0,0,0,0
0,0,13,0,4,1989,-10.783561643835617,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1
0,0,13,0,4,1989,10.783561643835617,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-1
1,0,14,0,4,1989,-0.736986301369863,-6,-5,-0.050000000000000044,0,0.20833333333333331,-6,-0.5416666666666667,0,0.0,-2,0,0.0,-1,-0.125,0,0.0,1,-1,1,-1,2,-1,-1,0,0.0,-6,-5,-0.050000000000000044,0,0.20833333333333331,-6,-0.5416666666666667,0,0.0,-2,0,0.0,-1,-0.125,0,0.0,1,-1,1,-1,2,-1,-1,0,0.0,0,0,1
